particle_type,momentum,photon_hits,is_pi,is_K,is_electron,is_muon,is_proton
proton,46.23912128600446,12,0.0,0.0,0.0,0.0,1.0
proton,4.21671315933278,0,0.0,0.0,0.0,0.0,1.0
proton,54.89605446164442,8,0.0,0.0,0.0,0.0,1.0
proton,88.5582437562861,24,0.0,0.0,0.0,0.0,1.0
proton,60.112755485267186,16,0.0,0.0,0.0,0.0,1.0
proton,81.1712963180398,14,0.0,0.0,0.0,0.0,1.0
proton,8.387324736951552,0,0.0,0.0,0.0,0.0,1.0
proton,97.30576350319203,11,0.0,0.0,0.0,0.0,1.0
proton,41.573768961787174,4,0.0,0.0,0.0,0.0,1.0
proton,49.292132941970415,10,0.0,0.0,0.0,0.0,1.0
proton,62.34652893555796,16,0.0,0.0,0.0,0.0,1.0
proton,99.88904536306082,11,0.0,0.0,0.0,0.0,1.0
proton,94.91811147774797,12,0.0,0.0,0.0,0.0,1.0
proton,67.59124739261479,11,0.0,0.0,0.0,0.0,1.0
proton,28.640760612345517,0,0.0,0.0,0.0,0.0,1.0
proton,40.85232765562481,7,0.0,0.0,0.0,0.0,1.0
proton,34.11604285230678,8,0.0,0.0,0.0,0.0,1.0
proton,68.05602478873065,18,0.0,0.0,0.0,0.0,1.0
proton,9.882876737526168,0,0.0,0.0,0.0,0.0,1.0
proton,34.00859847232256,2,0.0,0.0,0.0,0.0,1.0
proton,38.199581732134085,5,0.0,0.0,0.0,0.0,1.0
proton,10.667364593182818,0,0.0,0.0,0.0,0.0,1.0
proton,90.01728917771014,12,0.0,0.0,0.0,0.0,1.0
proton,58.29350185261023,17,0.0,0.0,0.0,0.0,1.0
proton,51.89629854982811,11,0.0,0.0,0.0,0.0,1.0
proton,98.40880237515901,14,0.0,0.0,0.0,0.0,1.0
proton,34.93602682639304,4,0.0,0.0,0.0,0.0,1.0
proton,40.86403612477204,4,0.0,0.0,0.0,0.0,1.0
proton,10.946135871122431,0,0.0,0.0,0.0,0.0,1.0
proton,81.23216015655511,9,0.0,0.0,0.0,0.0,1.0
proton,55.984118257273146,16,0.0,0.0,0.0,0.0,1.0
proton,77.57240505169675,21,0.0,0.0,0.0,0.0,1.0
proton,75.42117170369863,19,0.0,0.0,0.0,0.0,1.0
proton,52.97400213655144,12,0.0,0.0,0.0,0.0,1.0
proton,10.906112617767668,0,0.0,0.0,0.0,0.0,1.0
proton,6.1424460722423975,0,0.0,0.0,0.0,0.0,1.0
proton,41.96055904674397,7,0.0,0.0,0.0,0.0,1.0
proton,76.88248697421344,7,0.0,0.0,0.0,0.0,1.0
proton,51.370331295333116,8,0.0,0.0,0.0,0.0,1.0
proton,69.94352362365406,21,0.0,0.0,0.0,0.0,1.0
proton,3.223891860484196,0,0.0,0.0,0.0,0.0,1.0
proton,7.450418786353016,0,0.0,0.0,0.0,0.0,1.0
proton,77.25571416592746,11,0.0,0.0,0.0,0.0,1.0
proton,55.85919836968763,13,0.0,0.0,0.0,0.0,1.0
proton,60.82728973664847,17,0.0,0.0,0.0,0.0,1.0
proton,87.71571866157868,11,0.0,0.0,0.0,0.0,1.0
proton,49.530783975140345,5,0.0,0.0,0.0,0.0,1.0
proton,21.202751463333893,0,0.0,0.0,0.0,0.0,1.0
proton,18.651808642177198,0,0.0,0.0,0.0,0.0,1.0
proton,66.75735057407631,15,0.0,0.0,0.0,0.0,1.0
proton,34.013532072183395,5,0.0,0.0,0.0,0.0,1.0
proton,72.57213849412528,12,0.0,0.0,0.0,0.0,1.0
proton,44.18559970166067,12,0.0,0.0,0.0,0.0,1.0
proton,79.81760516303203,13,0.0,0.0,0.0,0.0,1.0
proton,10.70275248042081,0,0.0,0.0,0.0,0.0,1.0
proton,20.45293504409922,0,0.0,0.0,0.0,0.0,1.0
proton,29.050711671782768,0,0.0,0.0,0.0,0.0,1.0
proton,91.11300270321131,14,0.0,0.0,0.0,0.0,1.0
proton,68.74275945297622,11,0.0,0.0,0.0,0.0,1.0
proton,77.25608097288027,9,0.0,0.0,0.0,0.0,1.0
proton,21.699258811105334,0,0.0,0.0,0.0,0.0,1.0
proton,96.65544145969568,14,0.0,0.0,0.0,0.0,1.0
proton,86.77842621802849,6,0.0,0.0,0.0,0.0,1.0
proton,53.117932765054064,10,0.0,0.0,0.0,0.0,1.0
proton,6.436421428730211,0,0.0,0.0,0.0,0.0,1.0
proton,25.898911539416428,0,0.0,0.0,0.0,0.0,1.0
proton,70.81684010758137,15,0.0,0.0,0.0,0.0,1.0
proton,62.73671761442425,12,0.0,0.0,0.0,0.0,1.0
proton,12.77144523176025,0,0.0,0.0,0.0,0.0,1.0
proton,74.62246519352608,18,0.0,0.0,0.0,0.0,1.0
proton,94.8109358214952,23,0.0,0.0,0.0,0.0,1.0
proton,93.12019866676454,16,0.0,0.0,0.0,0.0,1.0
proton,54.5835290753342,11,0.0,0.0,0.0,0.0,1.0
proton,18.127490244394913,0,0.0,0.0,0.0,0.0,1.0
proton,29.194237095618625,0,0.0,0.0,0.0,0.0,1.0
proton,43.94043096900506,10,0.0,0.0,0.0,0.0,1.0
proton,13.651658624566497,0,0.0,0.0,0.0,0.0,1.0
proton,54.041708776226145,6,0.0,0.0,0.0,0.0,1.0
proton,86.77833216203527,14,0.0,0.0,0.0,0.0,1.0
proton,23.88034337845896,0,0.0,0.0,0.0,0.0,1.0
proton,31.73285530891312,0,0.0,0.0,0.0,0.0,1.0
proton,24.003922690297824,0,0.0,0.0,0.0,0.0,1.0
proton,93.5946134234873,9,0.0,0.0,0.0,0.0,1.0
proton,39.52168946477008,9,0.0,0.0,0.0,0.0,1.0
proton,89.23636405501279,7,0.0,0.0,0.0,0.0,1.0
proton,42.37795768573501,7,0.0,0.0,0.0,0.0,1.0
proton,31.482736919207973,0,0.0,0.0,0.0,0.0,1.0
proton,75.10030227546298,6,0.0,0.0,0.0,0.0,1.0
proton,12.854086142804217,0,0.0,0.0,0.0,0.0,1.0
proton,69.04238438600119,10,0.0,0.0,0.0,0.0,1.0
proton,27.086948050503263,0,0.0,0.0,0.0,0.0,1.0
proton,81.80332683978597,10,0.0,0.0,0.0,0.0,1.0
proton,74.7689182979361,22,0.0,0.0,0.0,0.0,1.0
proton,97.75855742413903,15,0.0,0.0,0.0,0.0,1.0
proton,34.09663743275606,5,0.0,0.0,0.0,0.0,1.0
proton,96.67170452654844,16,0.0,0.0,0.0,0.0,1.0
proton,9.755208935109492,0,0.0,0.0,0.0,0.0,1.0
proton,31.16552676608625,1,0.0,0.0,0.0,0.0,1.0
proton,8.876651987008888,0,0.0,0.0,0.0,0.0,1.0
proton,80.34108274219939,11,0.0,0.0,0.0,0.0,1.0
proton,44.92225785114248,5,0.0,0.0,0.0,0.0,1.0
proton,81.892600202539,12,0.0,0.0,0.0,0.0,1.0
proton,72.18200328983713,10,0.0,0.0,0.0,0.0,1.0
proton,16.431594418641744,0,0.0,0.0,0.0,0.0,1.0
proton,61.231659803801946,7,0.0,0.0,0.0,0.0,1.0
proton,27.27235698667717,0,0.0,0.0,0.0,0.0,1.0
proton,92.15036391225638,14,0.0,0.0,0.0,0.0,1.0
proton,88.22651167909838,22,0.0,0.0,0.0,0.0,1.0
proton,7.95661481253215,0,0.0,0.0,0.0,0.0,1.0
proton,38.50327922519194,3,0.0,0.0,0.0,0.0,1.0
proton,22.41981619650225,0,0.0,0.0,0.0,0.0,1.0
proton,31.911779030775136,3,0.0,0.0,0.0,0.0,1.0
proton,60.17729163423441,10,0.0,0.0,0.0,0.0,1.0
proton,34.19266595558711,1,0.0,0.0,0.0,0.0,1.0
proton,8.721765673469147,0,0.0,0.0,0.0,0.0,1.0
proton,56.10616991040736,14,0.0,0.0,0.0,0.0,1.0
proton,89.80381323932535,9,0.0,0.0,0.0,0.0,1.0
proton,88.55779542435903,12,0.0,0.0,0.0,0.0,1.0
proton,57.16524850909416,16,0.0,0.0,0.0,0.0,1.0
proton,96.68555902154681,8,0.0,0.0,0.0,0.0,1.0
proton,8.199702413368488,0,0.0,0.0,0.0,0.0,1.0
proton,48.319117146044995,10,0.0,0.0,0.0,0.0,1.0
proton,77.29667695533227,17,0.0,0.0,0.0,0.0,1.0
proton,41.410303999688836,7,0.0,0.0,0.0,0.0,1.0
proton,39.954031913697726,3,0.0,0.0,0.0,0.0,1.0
proton,99.2996865299104,16,0.0,0.0,0.0,0.0,1.0
proton,76.8387896815808,16,0.0,0.0,0.0,0.0,1.0
proton,63.60148265476217,5,0.0,0.0,0.0,0.0,1.0
proton,57.36202546473739,11,0.0,0.0,0.0,0.0,1.0
proton,9.03067377167805,0,0.0,0.0,0.0,0.0,1.0
proton,50.29381527616786,11,0.0,0.0,0.0,0.0,1.0
proton,79.94100570635038,15,0.0,0.0,0.0,0.0,1.0
proton,32.31570883346194,2,0.0,0.0,0.0,0.0,1.0
proton,99.64278586322371,20,0.0,0.0,0.0,0.0,1.0
proton,39.199917538264536,5,0.0,0.0,0.0,0.0,1.0
proton,23.725275594805442,0,0.0,0.0,0.0,0.0,1.0
proton,52.00071673120744,6,0.0,0.0,0.0,0.0,1.0
proton,99.06771769757513,20,0.0,0.0,0.0,0.0,1.0
proton,75.60333132763436,10,0.0,0.0,0.0,0.0,1.0
proton,13.437591654059755,0,0.0,0.0,0.0,0.0,1.0
proton,96.85383563507519,15,0.0,0.0,0.0,0.0,1.0
proton,38.345156572469726,6,0.0,0.0,0.0,0.0,1.0
proton,98.14678933629517,13,0.0,0.0,0.0,0.0,1.0
proton,30.691712896745027,0,0.0,0.0,0.0,0.0,1.0
proton,81.55539439844593,16,0.0,0.0,0.0,0.0,1.0
proton,47.07729684718598,6,0.0,0.0,0.0,0.0,1.0
proton,77.6178773457325,6,0.0,0.0,0.0,0.0,1.0
proton,11.234988488053245,0,0.0,0.0,0.0,0.0,1.0
proton,22.574588562379844,0,0.0,0.0,0.0,0.0,1.0
proton,35.83328149536188,3,0.0,0.0,0.0,0.0,1.0
proton,90.34002021846109,9,0.0,0.0,0.0,0.0,1.0
proton,4.792879287910063,0,0.0,0.0,0.0,0.0,1.0
proton,86.72165609753885,8,0.0,0.0,0.0,0.0,1.0
proton,70.81158757117966,16,0.0,0.0,0.0,0.0,1.0
proton,46.75393583784812,12,0.0,0.0,0.0,0.0,1.0
proton,13.500749560628117,0,0.0,0.0,0.0,0.0,1.0
proton,30.120412858015634,0,0.0,0.0,0.0,0.0,1.0
proton,99.63756466848203,15,0.0,0.0,0.0,0.0,1.0
proton,78.52604228492211,17,0.0,0.0,0.0,0.0,1.0
proton,66.36214836287758,7,0.0,0.0,0.0,0.0,1.0
proton,18.026818542422514,0,0.0,0.0,0.0,0.0,1.0
proton,93.51571950229679,7,0.0,0.0,0.0,0.0,1.0
proton,29.67887934152914,0,0.0,0.0,0.0,0.0,1.0
proton,90.82268244074962,16,0.0,0.0,0.0,0.0,1.0
proton,99.93159344362353,13,0.0,0.0,0.0,0.0,1.0
proton,54.000461824560574,9,0.0,0.0,0.0,0.0,1.0
proton,5.989910382661012,0,0.0,0.0,0.0,0.0,1.0
proton,89.60757255016658,16,0.0,0.0,0.0,0.0,1.0
proton,26.934671628773817,0,0.0,0.0,0.0,0.0,1.0
proton,91.92012451911162,24,0.0,0.0,0.0,0.0,1.0
proton,71.12868894825932,10,0.0,0.0,0.0,0.0,1.0
proton,81.06572347334323,10,0.0,0.0,0.0,0.0,1.0
proton,57.256839052311044,5,0.0,0.0,0.0,0.0,1.0
proton,65.5418543657444,18,0.0,0.0,0.0,0.0,1.0
proton,65.30014077203364,8,0.0,0.0,0.0,0.0,1.0
proton,34.14923293838345,3,0.0,0.0,0.0,0.0,1.0
proton,71.35117951340573,9,0.0,0.0,0.0,0.0,1.0
proton,68.80888019581622,9,0.0,0.0,0.0,0.0,1.0
proton,82.41387741204406,11,0.0,0.0,0.0,0.0,1.0
proton,81.84010290769798,8,0.0,0.0,0.0,0.0,1.0
proton,85.97561661711168,21,0.0,0.0,0.0,0.0,1.0
proton,67.21711918896972,18,0.0,0.0,0.0,0.0,1.0
proton,54.39030208059502,12,0.0,0.0,0.0,0.0,1.0
proton,85.32137591186864,11,0.0,0.0,0.0,0.0,1.0
proton,65.02748277686123,9,0.0,0.0,0.0,0.0,1.0
proton,47.93042682035543,17,0.0,0.0,0.0,0.0,1.0
proton,17.612434061635195,0,0.0,0.0,0.0,0.0,1.0
proton,51.93339713114947,7,0.0,0.0,0.0,0.0,1.0
proton,16.57151607248021,0,0.0,0.0,0.0,0.0,1.0
proton,37.03987957880859,6,0.0,0.0,0.0,0.0,1.0
proton,40.95513066727878,10,0.0,0.0,0.0,0.0,1.0
proton,68.33994424069905,9,0.0,0.0,0.0,0.0,1.0
proton,49.21699482890458,14,0.0,0.0,0.0,0.0,1.0
proton,59.565937093332636,13,0.0,0.0,0.0,0.0,1.0
proton,24.154889222555646,0,0.0,0.0,0.0,0.0,1.0
proton,45.73233792605879,4,0.0,0.0,0.0,0.0,1.0
proton,77.43203114017324,11,0.0,0.0,0.0,0.0,1.0
proton,64.61721117146702,7,0.0,0.0,0.0,0.0,1.0
proton,83.91470082164936,10,0.0,0.0,0.0,0.0,1.0
proton,14.652521202268897,0,0.0,0.0,0.0,0.0,1.0
proton,65.22792674952026,11,0.0,0.0,0.0,0.0,1.0
proton,34.34987781761428,3,0.0,0.0,0.0,0.0,1.0
proton,53.525121044555895,6,0.0,0.0,0.0,0.0,1.0
proton,68.49831833425728,10,0.0,0.0,0.0,0.0,1.0
proton,19.470960989539293,0,0.0,0.0,0.0,0.0,1.0
proton,16.25001834090029,0,0.0,0.0,0.0,0.0,1.0
proton,69.26648353904567,16,0.0,0.0,0.0,0.0,1.0
proton,74.31144756072327,11,0.0,0.0,0.0,0.0,1.0
proton,54.374447847863436,11,0.0,0.0,0.0,0.0,1.0
proton,71.87326634287031,12,0.0,0.0,0.0,0.0,1.0
proton,92.07136457387224,13,0.0,0.0,0.0,0.0,1.0
proton,3.70059454941686,0,0.0,0.0,0.0,0.0,1.0
proton,71.87652019100459,14,0.0,0.0,0.0,0.0,1.0
proton,21.996047191807538,0,0.0,0.0,0.0,0.0,1.0
proton,44.53470587940083,9,0.0,0.0,0.0,0.0,1.0
proton,56.66956381046531,9,0.0,0.0,0.0,0.0,1.0
proton,52.30672896137505,10,0.0,0.0,0.0,0.0,1.0
proton,21.96038783525028,0,0.0,0.0,0.0,0.0,1.0
proton,35.79416314376721,10,0.0,0.0,0.0,0.0,1.0
proton,47.16619118302597,7,0.0,0.0,0.0,0.0,1.0
proton,73.97450255077511,20,0.0,0.0,0.0,0.0,1.0
proton,63.86122436700595,13,0.0,0.0,0.0,0.0,1.0
proton,67.83747023352572,9,0.0,0.0,0.0,0.0,1.0
proton,26.00559561427389,0,0.0,0.0,0.0,0.0,1.0
proton,46.207953425056296,13,0.0,0.0,0.0,0.0,1.0
proton,16.355732718969602,0,0.0,0.0,0.0,0.0,1.0
proton,74.36006430636999,14,0.0,0.0,0.0,0.0,1.0
proton,39.64434198055816,7,0.0,0.0,0.0,0.0,1.0
proton,63.233075541072225,14,0.0,0.0,0.0,0.0,1.0
proton,37.723370835980305,7,0.0,0.0,0.0,0.0,1.0
proton,46.0921384904551,11,0.0,0.0,0.0,0.0,1.0
proton,53.210697517154195,8,0.0,0.0,0.0,0.0,1.0
proton,61.215392173282375,9,0.0,0.0,0.0,0.0,1.0
proton,51.6421168304361,6,0.0,0.0,0.0,0.0,1.0
proton,35.3349368548811,7,0.0,0.0,0.0,0.0,1.0
proton,23.960108840740098,0,0.0,0.0,0.0,0.0,1.0
proton,90.05226422743542,12,0.0,0.0,0.0,0.0,1.0
proton,99.239984894557,12,0.0,0.0,0.0,0.0,1.0
proton,29.318798954971207,0,0.0,0.0,0.0,0.0,1.0
proton,7.115096137355669,0,0.0,0.0,0.0,0.0,1.0
proton,25.13380370926049,0,0.0,0.0,0.0,0.0,1.0
proton,72.37704713393606,13,0.0,0.0,0.0,0.0,1.0
proton,38.469399955824834,4,0.0,0.0,0.0,0.0,1.0
proton,57.73057139817723,10,0.0,0.0,0.0,0.0,1.0
proton,74.80644450072526,9,0.0,0.0,0.0,0.0,1.0
proton,19.09732911303935,0,0.0,0.0,0.0,0.0,1.0
proton,20.408906624717666,0,0.0,0.0,0.0,0.0,1.0
proton,4.1669941107376,0,0.0,0.0,0.0,0.0,1.0
proton,44.75085718589624,14,0.0,0.0,0.0,0.0,1.0
proton,26.454003220153837,0,0.0,0.0,0.0,0.0,1.0
proton,40.01649027069467,6,0.0,0.0,0.0,0.0,1.0
proton,12.677182187107986,0,0.0,0.0,0.0,0.0,1.0
proton,14.215097772911816,0,0.0,0.0,0.0,0.0,1.0
proton,77.70537088813931,19,0.0,0.0,0.0,0.0,1.0
proton,51.952958677473525,5,0.0,0.0,0.0,0.0,1.0
proton,17.06195759948188,0,0.0,0.0,0.0,0.0,1.0
proton,32.538226389976444,6,0.0,0.0,0.0,0.0,1.0
proton,47.565469948366015,5,0.0,0.0,0.0,0.0,1.0
proton,41.74582965707548,4,0.0,0.0,0.0,0.0,1.0
proton,40.46589242564389,7,0.0,0.0,0.0,0.0,1.0
proton,72.53432597971943,15,0.0,0.0,0.0,0.0,1.0
proton,16.74625421944114,0,0.0,0.0,0.0,0.0,1.0
proton,86.02209859546869,12,0.0,0.0,0.0,0.0,1.0
proton,99.27908316512843,7,0.0,0.0,0.0,0.0,1.0
proton,44.70595731346653,6,0.0,0.0,0.0,0.0,1.0
proton,19.378046301264455,0,0.0,0.0,0.0,0.0,1.0
proton,47.53779182631548,13,0.0,0.0,0.0,0.0,1.0
proton,67.75055541969809,18,0.0,0.0,0.0,0.0,1.0
proton,75.31274306061013,9,0.0,0.0,0.0,0.0,1.0
proton,23.676063181356774,0,0.0,0.0,0.0,0.0,1.0
proton,66.43169973750669,14,0.0,0.0,0.0,0.0,1.0
proton,92.56433282248285,15,0.0,0.0,0.0,0.0,1.0
proton,81.37559165172911,16,0.0,0.0,0.0,0.0,1.0
proton,51.57344187689446,7,0.0,0.0,0.0,0.0,1.0
proton,63.81237795903021,11,0.0,0.0,0.0,0.0,1.0
proton,92.90087130599635,12,0.0,0.0,0.0,0.0,1.0
proton,67.92031266829636,20,0.0,0.0,0.0,0.0,1.0
proton,98.83598277197727,9,0.0,0.0,0.0,0.0,1.0
proton,79.89927453764275,12,0.0,0.0,0.0,0.0,1.0
proton,73.77213084857597,10,0.0,0.0,0.0,0.0,1.0
proton,78.62397535515287,12,0.0,0.0,0.0,0.0,1.0
proton,90.1373534093801,9,0.0,0.0,0.0,0.0,1.0
proton,53.45773227553335,11,0.0,0.0,0.0,0.0,1.0
proton,72.05239527454083,18,0.0,0.0,0.0,0.0,1.0
proton,25.346518724122106,0,0.0,0.0,0.0,0.0,1.0
proton,53.98211031188519,12,0.0,0.0,0.0,0.0,1.0
proton,68.15577671357913,8,0.0,0.0,0.0,0.0,1.0
proton,42.615091513080486,14,0.0,0.0,0.0,0.0,1.0
proton,2.476761336369277,0,0.0,0.0,0.0,0.0,1.0
proton,16.704365739537785,0,0.0,0.0,0.0,0.0,1.0
proton,36.96282671148136,7,0.0,0.0,0.0,0.0,1.0
proton,64.52069877885245,9,0.0,0.0,0.0,0.0,1.0
proton,70.3260749909443,14,0.0,0.0,0.0,0.0,1.0
proton,89.27619675519826,14,0.0,0.0,0.0,0.0,1.0
proton,3.464002431220478,0,0.0,0.0,0.0,0.0,1.0
proton,62.459426738129416,18,0.0,0.0,0.0,0.0,1.0
proton,91.33879460110339,16,0.0,0.0,0.0,0.0,1.0
proton,41.993522965698844,8,0.0,0.0,0.0,0.0,1.0
proton,32.82025139297342,0,0.0,0.0,0.0,0.0,1.0
proton,5.96658227063214,0,0.0,0.0,0.0,0.0,1.0
proton,3.7722405406656714,0,0.0,0.0,0.0,0.0,1.0
proton,80.71064004525779,7,0.0,0.0,0.0,0.0,1.0
proton,21.535944635627104,0,0.0,0.0,0.0,0.0,1.0
proton,14.834727388939328,0,0.0,0.0,0.0,0.0,1.0
proton,47.262348425464566,11,0.0,0.0,0.0,0.0,1.0
proton,56.30998295864605,7,0.0,0.0,0.0,0.0,1.0
proton,30.00444498125805,0,0.0,0.0,0.0,0.0,1.0
proton,32.154710018251706,3,0.0,0.0,0.0,0.0,1.0
proton,12.168055177604206,0,0.0,0.0,0.0,0.0,1.0
proton,78.69564875312139,12,0.0,0.0,0.0,0.0,1.0
proton,31.359935153590406,1,0.0,0.0,0.0,0.0,1.0
proton,41.54253352657633,9,0.0,0.0,0.0,0.0,1.0
proton,10.559447551479217,0,0.0,0.0,0.0,0.0,1.0
proton,86.64599019645759,8,0.0,0.0,0.0,0.0,1.0
proton,24.879332010707408,0,0.0,0.0,0.0,0.0,1.0
proton,70.95303104417178,16,0.0,0.0,0.0,0.0,1.0
proton,69.34832053743243,12,0.0,0.0,0.0,0.0,1.0
proton,33.378937268894035,4,0.0,0.0,0.0,0.0,1.0
proton,97.31396857308974,13,0.0,0.0,0.0,0.0,1.0
proton,94.11328548049445,18,0.0,0.0,0.0,0.0,1.0
proton,50.87995275389792,11,0.0,0.0,0.0,0.0,1.0
proton,29.247054153134922,0,0.0,0.0,0.0,0.0,1.0
proton,33.83729078963907,2,0.0,0.0,0.0,0.0,1.0
proton,75.76049310096778,9,0.0,0.0,0.0,0.0,1.0
proton,26.18862041267747,0,0.0,0.0,0.0,0.0,1.0
proton,86.68379351197791,14,0.0,0.0,0.0,0.0,1.0
proton,87.32703565767899,13,0.0,0.0,0.0,0.0,1.0
proton,5.971229241531414,0,0.0,0.0,0.0,0.0,1.0
proton,82.09024424016573,8,0.0,0.0,0.0,0.0,1.0
proton,98.91017504097958,19,0.0,0.0,0.0,0.0,1.0
proton,20.525043792568823,0,0.0,0.0,0.0,0.0,1.0
proton,58.41372810576518,7,0.0,0.0,0.0,0.0,1.0
proton,45.16791831968027,8,0.0,0.0,0.0,0.0,1.0
proton,12.162063047304036,0,0.0,0.0,0.0,0.0,1.0
proton,35.30108029067347,5,0.0,0.0,0.0,0.0,1.0
proton,27.445584907544536,0,0.0,0.0,0.0,0.0,1.0
proton,46.263782842607384,10,0.0,0.0,0.0,0.0,1.0
proton,91.79140097321628,18,0.0,0.0,0.0,0.0,1.0
proton,16.771987542907567,0,0.0,0.0,0.0,0.0,1.0
proton,27.506627222047065,0,0.0,0.0,0.0,0.0,1.0
proton,24.82503919026028,0,0.0,0.0,0.0,0.0,1.0
proton,53.844701775120974,16,0.0,0.0,0.0,0.0,1.0
proton,67.25696608343179,6,0.0,0.0,0.0,0.0,1.0
proton,83.99309140814957,13,0.0,0.0,0.0,0.0,1.0
proton,63.8017175691244,11,0.0,0.0,0.0,0.0,1.0
proton,37.09776614049777,4,0.0,0.0,0.0,0.0,1.0
proton,92.63267178069539,14,0.0,0.0,0.0,0.0,1.0
proton,70.61240213946537,11,0.0,0.0,0.0,0.0,1.0
proton,98.5879690404362,15,0.0,0.0,0.0,0.0,1.0
proton,75.43262945897496,16,0.0,0.0,0.0,0.0,1.0
proton,86.80442649389009,22,0.0,0.0,0.0,0.0,1.0
proton,82.53685475112003,15,0.0,0.0,0.0,0.0,1.0
proton,36.703715686385166,11,0.0,0.0,0.0,0.0,1.0
proton,90.84218866220422,16,0.0,0.0,0.0,0.0,1.0
proton,92.2298786219301,13,0.0,0.0,0.0,0.0,1.0
proton,30.38025528030253,1,0.0,0.0,0.0,0.0,1.0
proton,18.07557532660875,0,0.0,0.0,0.0,0.0,1.0
proton,52.86273368365193,10,0.0,0.0,0.0,0.0,1.0
proton,93.28555873170788,19,0.0,0.0,0.0,0.0,1.0
proton,41.438709056087426,6,0.0,0.0,0.0,0.0,1.0
proton,79.16873538883469,16,0.0,0.0,0.0,0.0,1.0
proton,69.72042158032042,21,0.0,0.0,0.0,0.0,1.0
proton,60.50946131481915,11,0.0,0.0,0.0,0.0,1.0
proton,30.9025686774293,1,0.0,0.0,0.0,0.0,1.0
proton,17.654816825169913,0,0.0,0.0,0.0,0.0,1.0
proton,74.30826411815542,16,0.0,0.0,0.0,0.0,1.0
proton,37.23972247852619,6,0.0,0.0,0.0,0.0,1.0
proton,28.092193722222156,0,0.0,0.0,0.0,0.0,1.0
proton,90.24108805651991,18,0.0,0.0,0.0,0.0,1.0
proton,57.8490411079128,6,0.0,0.0,0.0,0.0,1.0
proton,76.68851481784822,12,0.0,0.0,0.0,0.0,1.0
proton,66.55662409694416,9,0.0,0.0,0.0,0.0,1.0
proton,42.06465455346396,6,0.0,0.0,0.0,0.0,1.0
proton,79.26459957141644,18,0.0,0.0,0.0,0.0,1.0
proton,12.107391370798599,0,0.0,0.0,0.0,0.0,1.0
proton,17.63953366121165,0,0.0,0.0,0.0,0.0,1.0
proton,81.93135951323086,13,0.0,0.0,0.0,0.0,1.0
proton,46.38360933139094,6,0.0,0.0,0.0,0.0,1.0
proton,57.038437387493175,9,0.0,0.0,0.0,0.0,1.0
proton,8.152458373845736,0,0.0,0.0,0.0,0.0,1.0
proton,91.93766024435644,10,0.0,0.0,0.0,0.0,1.0
proton,16.05928379040514,0,0.0,0.0,0.0,0.0,1.0
proton,98.44011351466713,12,0.0,0.0,0.0,0.0,1.0
proton,31.973993828417477,4,0.0,0.0,0.0,0.0,1.0
proton,38.25867430815674,5,0.0,0.0,0.0,0.0,1.0
proton,78.44336578724901,11,0.0,0.0,0.0,0.0,1.0
proton,11.155270385268071,0,0.0,0.0,0.0,0.0,1.0
proton,34.41417355358376,2,0.0,0.0,0.0,0.0,1.0
proton,12.027867772253499,0,0.0,0.0,0.0,0.0,1.0
proton,42.19358357408604,11,0.0,0.0,0.0,0.0,1.0
proton,67.04091939659405,8,0.0,0.0,0.0,0.0,1.0
proton,61.857385417577305,7,0.0,0.0,0.0,0.0,1.0
proton,47.04555353674318,10,0.0,0.0,0.0,0.0,1.0
proton,77.70325932442009,14,0.0,0.0,0.0,0.0,1.0
proton,65.1563818670105,11,0.0,0.0,0.0,0.0,1.0
proton,66.13724881877812,7,0.0,0.0,0.0,0.0,1.0
proton,24.694258821060334,0,0.0,0.0,0.0,0.0,1.0
proton,51.71744357422159,11,0.0,0.0,0.0,0.0,1.0
proton,33.67914368100679,2,0.0,0.0,0.0,0.0,1.0
proton,24.471191003613093,0,0.0,0.0,0.0,0.0,1.0
proton,16.848509797792268,0,0.0,0.0,0.0,0.0,1.0
proton,57.69028414989325,13,0.0,0.0,0.0,0.0,1.0
proton,56.873328179043725,15,0.0,0.0,0.0,0.0,1.0
proton,88.10060904117583,11,0.0,0.0,0.0,0.0,1.0
proton,84.60836238379123,14,0.0,0.0,0.0,0.0,1.0
proton,51.002534279161544,7,0.0,0.0,0.0,0.0,1.0
proton,59.87557761430253,10,0.0,0.0,0.0,0.0,1.0
proton,97.34136449206984,20,0.0,0.0,0.0,0.0,1.0
proton,39.993988761019025,3,0.0,0.0,0.0,0.0,1.0
proton,64.94004143770937,16,0.0,0.0,0.0,0.0,1.0
proton,51.20655337434671,9,0.0,0.0,0.0,0.0,1.0
proton,99.77081800632489,13,0.0,0.0,0.0,0.0,1.0
proton,85.05720970452276,11,0.0,0.0,0.0,0.0,1.0
proton,99.32697195770368,11,0.0,0.0,0.0,0.0,1.0
proton,45.93536416221505,5,0.0,0.0,0.0,0.0,1.0
proton,88.01853364159045,14,0.0,0.0,0.0,0.0,1.0
proton,86.92092689200956,15,0.0,0.0,0.0,0.0,1.0
proton,34.706357827724695,4,0.0,0.0,0.0,0.0,1.0
proton,4.2020296675337345,0,0.0,0.0,0.0,0.0,1.0
proton,79.81011005543267,13,0.0,0.0,0.0,0.0,1.0
proton,10.687950483654191,0,0.0,0.0,0.0,0.0,1.0
proton,17.263055420571668,0,0.0,0.0,0.0,0.0,1.0
proton,97.65423740173985,15,0.0,0.0,0.0,0.0,1.0
